age;job;marital;education;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;y
25;9.0;2.0;6.0;2.0;2.0;1;4;1;6;5.8625;0;1;1.4;94.465;-41.8;0
29;4.0;1.0;6.0;2.0;2.0;0;1;3;2;5.8625;0;1;1.4;93.444;-36.1;0
44;0.0;1.0;3.0;0.0;0.0;1;6;4;3;5.8625;0;1;1.1;93.994;-36.4;0
57;1.0;1.0;6.0;2.0;0.0;1;6;3;2;5.8625;0;1;1.1;93.994;-36.4;0
30;0.0;2.0;3.0;2.0;0.0;0;3;4;1;5.8625;0;1;1.4;93.918;-42.7;0
37;6.0;1.0;6.0;2.0;2.0;0;1;4;2;5.8625;0;1;1.4;93.444;-36.1;0
57;9.0;1.0;2.0;0.0;0.0;0;3;3;1;5.8625;0;1;1.4;93.918;-42.7;0
32;9.0;1.0;5.0;2.0;0.0;0;3;2;1;5.8625;0;1;1.4;93.918;-42.7;1
54;0.0;1.0;5.0;0.0;0.0;0;7;3;2;10.0;1;2;-1.1;94.767;-50.8;1
58;1.0;1.0;2.0;2.0;0.0;0;1;1;1;5.8625;0;1;1.4;93.444;-36.1;1
29;0.0;2.0;6.0;2.0;0.0;0;1;3;5;5.8625;0;1;1.4;93.444;-36.1;0
60;7.0;1.0;3.0;0.0;0.0;0;1;3;1;5.8625;0;1;1.4;93.444;-36.1;0
27;10.0;2.0;6.0;0.0;0.0;1;4;4;2;5.8625;0;1;1.4;94.465;-41.8;0
30;10.0;1.0;3.0;2.0;0.0;0;3;3;3;5.8625;0;1;1.4;93.918;-42.7;0
42;1.0;1.0;0.0;0.0;0.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;0
48;3.0;1.0;3.0;0.0;0.0;1;4;3;1;5.8625;0;1;1.4;94.465;-41.8;0
35;0.0;2.0;6.0;0.0;0.0;0;1;1;2;5.8625;0;1;1.4;93.444;-36.1;0
46;1.0;1.0;1.0;2.0;2.0;1;6;1;1;5.8625;0;1;1.1;93.994;-36.4;0
57;5.0;1.0;0.0;0.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
30;7.0;1.0;3.0;0.0;0.0;1;4;1;3;5.8625;0;1;1.4;94.465;-41.8;0
28;9.0;2.0;3.0;2.0;2.0;0;0;2;4;5.8625;1;0;-1.8;93.075;-47.1;0
34;7.0;1.0;3.0;2.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
42;1.0;1.0;0.0;0.0;0.0;1;4;2;1;5.8625;0;1;1.4;94.465;-41.8;0
30;0.0;2.0;6.0;2.0;0.0;0;7;3;1;5.8625;0;1;-0.1;93.2;-42.0;0
27;8.0;2.0;2.0;2.0;0.0;0;1;4;1;5.8625;0;1;-1.7;94.027;-38.3;0
23;2.0;1.0;6.0;2.0;0.0;0;1;2;1;5.8625;0;1;1.4;93.444;-36.1;0
43;1.0;1.0;0.0;2.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
59;4.0;1.0;0.0;2.0;2.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
31;6.0;2.0;6.0;0.0;0.0;0;1;1;1;5.8625;2;0;-1.7;94.027;-38.3;0
43;6.0;1.0;2.0;0.0;0.0;1;6;4;2;5.8625;0;1;1.1;93.994;-36.4;0
52;9.0;1.0;3.0;2.0;0.0;1;6;1;2;5.8625;0;1;1.1;93.994;-36.4;0
26;3.0;2.0;3.0;2.0;2.0;1;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
24;1.0;1.0;2.0;2.0;2.0;1;6;0;6;5.8625;0;1;1.1;93.994;-36.4;0
35;1.0;2.0;1.0;0.0;0.0;0;7;2;1;5.8625;1;0;-0.1;93.2;-42.0;0
59;9.0;1.0;5.0;0.0;0.0;0;4;2;4;5.8625;1;0;-1.7;94.055;-39.8;1
28;1.0;1.0;1.0;0.0;0.0;1;6;2;1;5.8625;0;1;1.1;93.994;-36.4;0
37;1.0;2.0;2.0;0.0;0.0;1;6;4;2;5.8625;0;1;1.1;93.994;-36.4;0
46;0.0;1.0;5.0;0.0;0.0;0;0;0;1;5.8625;1;0;-1.8;93.075;-47.1;0
26;9.0;2.0;6.0;2.0;0.0;0;3;0;3;6.0;2;2;-1.7;94.215;-40.3;1
40;4.0;1.0;6.0;2.0;0.0;0;1;2;6;5.8625;0;1;1.4;93.444;-36.1;0
56;1.0;1.0;0.0;2.0;0.0;0;3;3;2;5.8625;0;1;1.4;93.918;-42.7;0
40;4.0;1.0;6.0;2.0;0.0;0;6;3;1;5.8625;0;1;-1.8;92.893;-46.2;0
29;0.0;2.0;6.0;2.0;2.0;1;6;4;2;5.8625;0;1;1.1;93.994;-36.4;0
28;1.0;2.0;2.0;2.0;0.0;0;6;2;1;5.8625;1;0;-1.8;92.893;-46.2;0
48;9.0;2.0;6.0;0.0;0.0;1;6;2;7;5.8625;0;1;1.1;93.994;-36.4;0
28;10.0;2.0;6.0;2.0;0.0;0;6;1;1;5.8625;0;1;-1.8;92.893;-46.2;0
33;9.0;1.0;5.0;0.0;0.0;1;6;2;4;5.8625;0;1;1.1;93.994;-36.4;0
56;2.0;1.0;6.0;2.0;2.0;1;4;2;1;5.8625;0;1;1.4;94.465;-41.8;0
57;5.0;1.0;2.0;0.0;0.0;0;1;3;4;5.8625;0;1;1.4;93.444;-36.1;1
24;0.0;2.0;3.0;2.0;0.0;1;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
39;6.0;1.0;6.0;0.0;0.0;1;6;4;2;5.8625;0;1;1.1;93.994;-36.4;0
40;1.0;1.0;6.0;2.0;2.0;1;6;1;1;5.8625;0;1;1.1;93.994;-36.4;0
54;1.0;0.0;6.0;2.0;0.0;1;4;2;3;5.8625;0;1;1.4;94.465;-41.8;0
25;0.0;2.0;6.0;0.0;0.0;1;4;4;2;5.8625;0;1;1.4;94.465;-41.8;0
36;1.0;1.0;2.0;0.0;0.0;0;6;4;3;5.8625;1;0;-1.8;92.893;-46.2;1
48;0.0;1.0;6.0;2.0;0.0;0;7;4;1;5.8625;0;1;-0.1;93.2;-42.0;0
32;0.0;2.0;6.0;2.0;0.0;0;1;2;1;5.8625;0;1;1.4;93.444;-36.1;0
48;0.0;1.0;6.0;2.0;2.0;0;3;0;2;5.8625;0;1;1.4;93.918;-42.7;0
30;9.0;1.0;6.0;2.0;0.0;1;6;4;3;5.8625;0;1;1.1;93.994;-36.4;0
41;0.0;0.0;3.0;0.0;0.0;1;6;3;2;5.8625;0;1;1.1;93.994;-36.4;0
54;5.0;0.0;0.0;2.0;0.0;0;3;3;1;5.8625;0;1;1.4;93.918;-42.7;0
29;0.0;2.0;6.0;2.0;0.0;0;5;1;1;5.8625;0;1;-1.8;93.369;-34.8;1
28;1.0;2.0;3.0;2.0;0.0;1;4;1;2;5.8625;0;1;1.4;94.465;-41.8;0
30;0.0;1.0;6.0;0.0;0.0;1;6;3;2;5.8625;0;1;1.1;93.994;-36.4;0
54;0.0;1.0;6.0;2.0;0.0;1;6;2;3;5.8625;0;1;1.1;93.994;-36.4;0
33;2.0;1.0;2.0;0.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
38;1.0;1.0;2.0;0.0;0.0;0;6;4;1;11.0;1;2;-1.8;92.893;-46.2;0
46;3.0;0.0;1.0;2.0;0.0;1;4;3;8;5.8625;0;1;1.4;94.465;-41.8;0
38;0.0;0.0;6.0;0.0;0.0;1;4;0;3;5.8625;0;1;1.4;94.465;-41.8;0
38;7.0;1.0;3.0;0.0;0.0;0;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
33;1.0;1.0;3.0;2.0;0.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;0
25;0.0;1.0;6.0;0.0;0.0;1;6;0;1;5.8625;0;1;1.1;93.994;-36.4;0
29;0.0;2.0;6.0;2.0;0.0;0;6;0;10;5.8625;0;1;-1.8;92.893;-46.2;0
60;9.0;1.0;5.0;0.0;0.0;1;3;3;15;5.8625;0;1;1.4;93.918;-42.7;0
57;7.0;1.0;3.0;2.0;0.0;0;6;1;2;5.8625;0;1;-1.8;92.893;-46.2;0
36;0.0;2.0;6.0;0.0;0.0;0;1;4;1;5.8625;0;1;1.4;93.444;-36.1;0
54;0.0;1.0;6.0;0.0;0.0;0;3;2;5;5.8625;0;1;1.4;93.918;-42.7;0
25;6.0;2.0;6.0;0.0;0.0;1;6;3;3;5.8625;0;1;1.1;93.994;-36.4;0
41;2.0;1.0;6.0;0.0;0.0;1;6;4;4;5.8625;0;1;1.1;93.994;-36.4;0
54;4.0;1.0;6.0;2.0;0.0;0;0;3;1;5.8625;0;1;-1.8;93.075;-47.1;0
39;1.0;0.0;1.0;0.0;0.0;0;6;4;1;5.8625;0;1;-1.8;92.893;-46.2;0
55;2.0;0.0;6.0;0.0;0.0;0;6;0;1;5.8625;1;0;-1.8;92.893;-46.2;0
40;0.0;1.0;3.0;0.0;0.0;1;6;1;3;5.8625;0;1;1.1;93.994;-36.4;0
43;10.0;1.0;6.0;2.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
81;5.0;1.0;0.0;0.0;0.0;0;6;1;2;5.8625;0;1;-1.8;92.893;-46.2;1
43;9.0;0.0;5.0;2.0;0.0;0;6;1;1;5.8625;0;1;-1.8;92.893;-46.2;0
34;0.0;1.0;3.0;2.0;0.0;0;4;4;1;6.0;2;2;-1.7;94.055;-39.8;1
42;9.0;1.0;3.0;2.0;0.0;0;1;3;1;5.8625;0;1;1.4;93.444;-36.1;0
30;7.0;1.0;1.0;0.0;0.0;0;7;3;2;5.8625;0;1;-0.1;93.2;-42.0;0
24;7.0;2.0;2.0;0.0;2.0;1;4;1;2;5.8625;0;1;1.4;94.465;-41.8;0
51;0.0;1.0;6.0;2.0;0.0;0;1;0;5;5.8625;0;1;1.4;93.444;-36.1;0
42;1.0;1.0;2.0;0.0;0.0;0;6;3;5;10.0;1;2;-1.8;92.893;-46.2;0
51;6.0;1.0;0.0;0.0;2.0;1;6;4;7;5.8625;0;1;1.1;93.994;-36.4;0
38;1.0;1.0;3.0;0.0;0.0;0;3;1;3;5.8625;0;1;1.4;93.918;-42.7;0
45;1.0;1.0;0.0;2.0;2.0;0;1;1;1;5.8625;0;1;1.4;93.444;-36.1;0
51;0.0;0.0;6.0;0.0;0.0;1;1;0;1;5.8625;0;1;1.4;93.444;-36.1;0
44;0.0;1.0;6.0;0.0;0.0;1;6;0;6;5.8625;0;1;1.1;93.994;-36.4;0
52;9.0;1.0;2.0;2.0;0.0;0;7;0;1;5.8625;0;1;-0.1;93.2;-42.0;0
49;0.0;1.0;6.0;2.0;0.0;1;6;1;1;5.8625;0;1;1.1;93.994;-36.4;0
49;9.0;1.0;5.0;2.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
52;0.0;1.0;1.0;0.0;0.0;1;6;0;4;5.8625;0;1;1.1;93.994;-36.4;0
32;2.0;1.0;6.0;0.0;0.0;0;7;2;4;5.8625;0;1;-0.1;93.2;-42.0;0
27;7.0;1.0;3.0;0.0;0.0;0;3;2;3;5.8625;0;1;1.4;93.918;-42.7;0
44;0.0;0.0;3.0;2.0;0.0;0;6;3;8;5.8625;1;0;-1.8;92.893;-46.2;0
33;0.0;2.0;6.0;0.0;0.0;0;6;4;7;5.8625;0;1;-1.8;92.893;-46.2;0
30;7.0;1.0;2.0;0.0;0.0;0;3;3;2;5.8625;0;1;1.4;93.918;-42.7;0
32;0.0;2.0;6.0;2.0;0.0;0;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
36;1.0;1.0;5.0;2.0;2.0;1;4;3;3;5.8625;0;1;1.4;94.465;-41.8;0
49;10.0;1.0;3.0;2.0;0.0;0;3;4;1;5.8625;0;1;1.4;93.918;-42.7;0
48;7.0;2.0;0.0;2.0;2.0;0;6;2;2;5.8625;0;1;-1.8;92.893;-46.2;0
48;9.0;1.0;5.0;2.0;0.0;0;1;0;8;5.8625;0;1;1.4;93.444;-36.1;1
42;1.0;1.0;0.0;0.0;0.0;1;6;4;2;5.8625;0;1;1.1;93.994;-36.4;0
28;0.0;1.0;3.0;2.0;0.0;0;6;4;3;5.8625;0;1;-1.8;92.893;-46.2;0
52;4.0;1.0;6.0;2.0;2.0;0;1;2;1;5.8625;0;1;1.4;93.444;-36.1;0
23;4.0;2.0;6.0;2.0;0.0;0;3;3;2;5.8625;0;1;1.4;93.918;-42.7;0
36;1.0;1.0;1.0;2.0;0.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;0
43;0.0;0.0;6.0;0.0;0.0;0;1;3;2;5.8625;0;1;1.4;93.444;-36.1;0
31;7.0;0.0;3.0;2.0;0.0;0;6;2;1;5.8625;0;1;-1.8;92.893;-46.2;0
49;10.0;1.0;0.0;2.0;0.0;0;1;4;2;5.8625;0;1;1.4;93.444;-36.1;0
36;1.0;1.0;2.0;2.0;0.0;0;3;1;3;5.8625;0;1;1.4;93.918;-42.7;0
47;4.0;0.0;0.0;0.0;0.0;1;6;0;2;5.8625;0;1;1.1;93.994;-36.4;0
31;9.0;2.0;5.0;2.0;0.0;0;1;1;7;5.8625;0;1;1.4;93.444;-36.1;0
46;2.0;1.0;5.0;0.0;0.0;1;4;1;1;5.8625;0;1;1.4;94.465;-41.8;0
54;1.0;1.0;2.0;2.0;0.0;0;1;3;3;5.8625;0;1;1.4;93.444;-36.1;0
35;0.0;1.0;6.0;0.0;0.0;0;6;2;3;5.8625;0;1;-1.8;92.893;-46.2;0
37;0.0;0.0;3.0;0.0;0.0;1;6;2;10;5.8625;0;1;1.1;93.994;-36.4;0
44;1.0;1.0;2.0;2.0;0.0;1;4;1;1;5.8625;0;1;1.4;94.465;-41.8;0
30;10.0;1.0;3.0;0.0;0.0;0;6;1;1;3.0;1;2;-1.8;92.893;-46.2;1
33;0.0;2.0;3.0;2.0;0.0;0;3;3;5;5.8625;0;1;1.4;93.918;-42.7;0
57;7.0;0.0;6.0;0.0;0.0;0;6;0;3;5.8625;0;1;-1.8;92.893;-46.2;0
39;0.0;2.0;6.0;0.0;2.0;1;6;0;4;5.8625;0;1;1.1;93.994;-36.4;0
43;10.0;1.0;0.0;0.0;0.0;0;6;4;2;5.8625;0;1;-1.8;92.893;-46.2;0
32;7.0;1.0;3.0;2.0;0.0;1;6;1;2;5.8625;0;1;1.1;93.994;-36.4;0
29;9.0;2.0;6.0;0.0;0.0;0;6;1;2;5.8625;0;1;-1.8;92.893;-46.2;0
35;0.0;0.0;3.0;2.0;2.0;1;6;1;2;5.8625;1;0;-1.8;92.893;-46.2;0
47;0.0;1.0;3.0;0.0;0.0;0;6;4;2;5.8625;0;1;-1.8;92.893;-46.2;0
37;4.0;1.0;6.0;2.0;0.0;0;7;2;1;5.8625;0;1;-0.1;93.2;-42.0;0
35;9.0;2.0;6.0;0.0;0.0;0;0;1;1;5.8625;0;1;-1.8;93.075;-47.1;0
37;6.0;1.0;2.0;2.0;2.0;0;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
36;9.0;1.0;3.0;2.0;0.0;0;1;4;2;5.8625;0;1;1.4;93.444;-36.1;0
50;0.0;1.0;2.0;0.0;0.0;0;1;2;1;5.8625;0;1;1.4;93.444;-36.1;0
30;0.0;2.0;6.0;0.0;0.0;0;1;1;1;5.8625;0;1;1.4;93.444;-36.1;0
33;1.0;1.0;2.0;2.0;0.0;0;3;3;1;5.8625;0;1;1.4;93.918;-42.7;0
37;0.0;2.0;3.0;0.0;2.0;0;3;3;6;5.8625;0;1;1.4;93.918;-42.7;0
45;6.0;0.0;6.0;0.0;2.0;0;6;0;1;5.8625;0;1;-1.8;92.893;-46.2;0
30;0.0;2.0;6.0;0.0;0.0;0;7;0;2;5.8625;1;0;-0.1;93.2;-42.0;0
51;4.0;0.0;6.0;0.0;0.0;0;6;4;2;5.8625;0;1;-1.8;92.893;-46.2;0
49;6.0;2.0;2.0;0.0;0.0;1;6;1;10;5.8625;0;1;1.1;93.994;-36.4;0
31;9.0;2.0;6.0;2.0;0.0;0;1;2;5;5.8625;0;1;1.4;93.444;-36.1;0
40;0.0;2.0;6.0;2.0;0.0;0;3;0;1;5.8625;0;1;1.4;93.918;-42.7;0
41;9.0;1.0;5.0;0.0;2.0;0;1;2;2;5.8625;0;1;1.4;93.444;-36.1;0
58;5.0;1.0;0.0;2.0;0.0;0;0;2;1;2.0;1;2;-1.8;93.075;-47.1;0
49;1.0;1.0;0.0;2.0;0.0;1;6;2;1;5.8625;0;1;1.1;93.994;-36.4;0
39;9.0;0.0;5.0;2.0;0.0;1;6;0;1;5.8625;0;1;1.1;93.994;-36.4;0
48;9.0;1.0;1.0;0.0;2.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
50;2.0;1.0;0.0;0.0;0.0;0;3;2;2;5.8625;0;1;1.4;93.918;-42.7;0
54;1.0;1.0;6.0;2.0;0.0;0;1;4;3;5.8625;0;1;1.4;93.444;-36.1;0
38;1.0;1.0;6.0;0.0;2.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;0
51;1.0;1.0;0.0;0.0;0.0;0;1;3;2;5.8625;0;1;1.4;93.444;-36.1;0
36;0.0;2.0;6.0;0.0;0.0;1;6;4;4;5.8625;0;1;1.1;93.994;-36.4;0
35;1.0;1.0;1.0;2.0;0.0;0;7;3;2;5.8625;0;1;-0.1;93.2;-42.0;0
44;0.0;1.0;3.0;0.0;0.0;0;1;1;1;5.8625;0;1;1.4;93.444;-36.1;0
43;1.0;1.0;0.0;0.0;2.0;0;6;4;1;5.8625;1;0;-1.8;92.893;-46.2;0
30;9.0;2.0;6.0;0.0;0.0;0;1;2;7;5.8625;0;1;1.4;93.444;-36.1;0
41;9.0;0.0;0.0;2.0;0.0;1;6;3;1;5.8625;0;1;1.1;93.994;-36.4;0
27;4.0;2.0;6.0;2.0;0.0;1;6;3;2;5.8625;0;1;1.1;93.994;-36.4;0
45;1.0;1.0;3.0;2.0;2.0;0;7;1;2;5.0;3;2;-1.1;94.767;-50.8;1
26;0.0;2.0;3.0;2.0;0.0;1;6;0;3;5.8625;0;1;1.1;93.994;-36.4;0
36;9.0;1.0;5.0;2.0;0.0;1;6;3;2;5.8625;0;1;1.1;93.994;-36.4;0
24;8.0;2.0;3.0;0.0;0.0;0;3;4;1;5.8625;1;0;-2.9;92.469;-33.6;0
46;4.0;1.0;6.0;2.0;0.0;0;7;2;6;5.8625;0;1;-0.1;93.2;-42.0;0
61;1.0;1.0;1.0;2.0;2.0;0;6;0;1;3.0;2;2;-1.8;93.876;-40.0;1
50;0.0;0.0;2.0;0.0;0.0;1;6;0;4;5.8625;0;1;1.1;93.994;-36.4;0
49;9.0;1.0;5.0;2.0;0.0;1;6;3;9;5.8625;0;1;1.1;93.994;-36.4;0
55;0.0;1.0;0.0;2.0;0.0;0;0;0;1;5.8625;1;0;-1.8;93.075;-47.1;0
54;1.0;1.0;0.0;2.0;0.0;0;1;2;2;5.8625;0;1;1.4;93.444;-36.1;0
40;1.0;0.0;2.0;2.0;0.0;0;3;4;3;5.8625;0;1;1.4;93.918;-42.7;0
58;1.0;1.0;0.0;2.0;2.0;0;6;4;1;5.8625;0;1;-1.8;92.893;-46.2;0
58;2.0;1.0;6.0;0.0;0.0;1;3;4;1;5.8625;0;1;1.4;93.918;-42.7;0
36;0.0;2.0;6.0;2.0;0.0;0;1;2;1;5.8625;0;1;1.4;93.444;-36.1;0
30;0.0;2.0;6.0;2.0;0.0;0;1;4;1;5.8625;0;1;1.4;93.444;-36.1;0
45;0.0;2.0;6.0;2.0;0.0;0;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
40;4.0;1.0;6.0;2.0;0.0;0;7;0;1;5.8625;1;0;-0.1;93.2;-42.0;0
42;6.0;1.0;6.0;0.0;0.0;0;3;1;2;5.8625;0;1;1.4;93.918;-42.7;0
43;1.0;1.0;6.0;2.0;0.0;0;6;3;7;5.8625;0;1;-1.8;92.893;-46.2;0
24;8.0;2.0;3.0;0.0;0.0;0;3;3;1;5.8625;0;1;1.4;93.918;-42.7;0
49;4.0;1.0;6.0;0.0;0.0;0;3;1;3;5.8625;0;1;1.4;93.918;-42.7;0
55;10.0;1.0;0.0;2.0;0.0;1;9;3;1;5.8625;0;1;-1.1;94.199;-37.5;0
49;0.0;1.0;3.0;2.0;0.0;0;1;0;1;5.8625;0;1;1.4;93.444;-36.1;0
48;1.0;1.0;0.0;0.0;2.0;1;4;3;1;5.8625;0;1;1.4;94.465;-41.8;0
49;0.0;1.0;3.0;0.0;0.0;0;1;0;1;5.8625;0;1;1.4;93.444;-36.1;0
40;1.0;1.0;3.0;2.0;0.0;1;6;1;1;5.8625;0;1;1.1;93.994;-36.4;0
35;7.0;1.0;3.0;0.0;0.0;0;6;0;2;5.8625;0;1;-1.8;92.893;-46.2;0
32;0.0;2.0;5.0;2.0;0.0;1;6;1;11;5.8625;0;1;1.1;93.994;-36.4;0
67;3.0;0.0;5.0;2.0;0.0;0;7;1;2;5.0;5;2;-1.1;94.767;-50.8;1
41;9.0;1.0;6.0;2.0;2.0;0;6;0;4;5.8625;0;1;-1.8;92.893;-46.2;0
73;5.0;1.0;6.0;2.0;0.0;0;5;0;1;5.8625;0;1;-1.8;92.843;-50.0;1
32;4.0;2.0;0.0;0.0;0.0;1;6;1;7;5.8625;0;1;1.1;93.994;-36.4;0
33;4.0;1.0;6.0;2.0;0.0;0;1;4;3;5.8625;0;1;1.4;93.444;-36.1;0
36;9.0;1.0;5.0;2.0;0.0;1;6;4;4;5.8625;0;1;-1.8;92.893;-46.2;0
40;9.0;1.0;5.0;2.0;0.0;0;7;2;1;5.8625;1;0;-0.1;93.2;-42.0;0
25;1.0;2.0;2.0;2.0;2.0;0;3;2;2;5.8625;0;1;1.4;93.918;-42.7;0
60;2.0;1.0;6.0;0.0;0.0;0;1;2;2;5.8625;0;1;-2.9;92.201;-31.4;0
45;4.0;1.0;6.0;2.0;0.0;0;3;2;1;5.8625;0;1;1.4;93.918;-42.7;0
33;9.0;1.0;6.0;0.0;0.0;1;7;4;2;5.8625;0;1;-0.1;93.2;-42.0;0
31;0.0;1.0;6.0;2.0;0.0;0;1;2;7;5.8625;0;1;1.4;93.444;-36.1;0
48;6.0;1.0;6.0;2.0;0.0;1;6;2;2;5.8625;0;1;1.1;93.994;-36.4;0
42;7.0;1.0;6.0;2.0;0.0;0;0;1;1;5.8625;0;1;-1.8;93.075;-47.1;0
40;4.0;1.0;6.0;0.0;2.0;0;1;3;3;5.8625;0;1;1.4;93.444;-36.1;0
30;9.0;1.0;6.0;0.0;0.0;0;4;0;1;7.0;1;2;-1.7;94.055;-39.8;0
41;1.0;1.0;0.0;0.0;0.0;1;4;4;1;5.8625;0;1;1.4;94.465;-41.8;0
36;3.0;1.0;0.0;2.0;0.0;0;1;3;14;5.8625;0;1;1.4;93.444;-36.1;0
41;4.0;0.0;1.0;0.0;0.0;0;7;2;1;5.8625;0;1;-0.1;93.2;-42.0;0
60;0.0;1.0;6.0;0.0;2.0;1;6;2;1;5.8625;0;1;1.1;93.994;-36.4;0
32;7.0;2.0;3.0;2.0;0.0;0;6;4;1;5.8625;1;0;-1.8;92.893;-46.2;0
44;6.0;2.0;5.0;2.0;0.0;0;6;1;5;5.8625;1;0;-1.8;92.893;-46.2;1
25;7.0;1.0;3.0;2.0;0.0;0;3;0;1;5.8625;0;1;1.4;93.918;-42.7;0
30;1.0;1.0;2.0;0.0;0.0;0;3;4;1;5.8625;0;1;1.4;93.918;-42.7;1
25;0.0;1.0;6.0;2.0;0.0;1;4;0;1;5.8625;0;1;1.4;94.465;-41.8;0
31;9.0;0.0;6.0;2.0;0.0;0;1;2;1;5.8625;0;1;1.4;93.444;-36.1;0
44;1.0;1.0;0.0;2.0;0.0;1;4;2;3;5.8625;0;1;1.4;94.465;-41.8;0
29;9.0;2.0;6.0;0.0;0.0;0;3;4;1;5.8625;0;1;1.4;93.918;-42.7;0
47;0.0;1.0;6.0;0.0;0.0;1;6;2;1;5.8625;0;1;1.1;93.994;-36.4;0
18;8.0;2.0;6.0;0.0;0.0;0;9;2;1;3.0;1;2;-3.4;92.379;-29.8;1
25;0.0;1.0;3.0;0.0;2.0;1;6;3;4;5.8625;0;1;1.1;93.994;-36.4;0
29;9.0;1.0;5.0;0.0;0.0;1;6;0;3;5.8625;0;1;1.1;93.994;-36.4;1
53;0.0;1.0;6.0;0.0;0.0;0;1;1;4;5.8625;0;1;1.4;93.444;-36.1;0
36;6.0;1.0;2.0;0.0;0.0;0;1;2;1;5.8625;0;1;1.4;93.444;-36.1;0
45;1.0;2.0;2.0;0.0;0.0;1;4;1;1;5.8625;0;1;1.4;94.465;-41.8;0
31;9.0;2.0;6.0;0.0;0.0;1;8;2;1;5.8625;0;1;-0.1;93.798;-40.4;1
54;0.0;1.0;6.0;0.0;0.0;1;4;0;16;5.8625;0;1;1.4;94.465;-41.8;0
51;1.0;1.0;0.0;2.0;0.0;1;4;3;2;5.8625;0;1;1.4;94.465;-41.8;0
44;2.0;1.0;0.0;2.0;0.0;0;6;3;2;5.8625;0;1;-1.8;92.893;-46.2;1
24;1.0;2.0;2.0;2.0;0.0;0;3;0;2;5.8625;0;1;1.4;93.918;-42.7;0
40;0.0;1.0;6.0;2.0;0.0;0;1;3;1;5.8625;0;1;1.4;93.444;-36.1;0
39;7.0;1.0;0.0;0.0;0.0;1;6;2;2;5.8625;0;1;1.1;93.994;-36.4;0
44;1.0;1.0;0.0;0.0;0.0;0;6;3;1;5.8625;1;0;-1.8;92.893;-46.2;0
44;4.0;0.0;6.0;2.0;0.0;0;0;0;1;5.8625;0;1;-1.8;93.075;-47.1;0
52;2.0;1.0;2.0;2.0;0.0;1;4;1;2;5.8625;0;1;1.4;94.465;-41.8;0
51;1.0;1.0;3.0;2.0;0.0;0;6;4;1;5.8625;1;0;-1.8;92.893;-46.2;1
38;4.0;1.0;6.0;2.0;0.0;0;6;0;1;5.8625;0;1;-1.8;92.893;-46.2;1
34;9.0;1.0;5.0;0.0;0.0;0;6;0;2;5.8625;1;0;-1.8;92.893;-46.2;0
23;1.0;2.0;3.0;0.0;0.0;0;3;4;1;5.8625;0;1;1.4;93.918;-42.7;0
30;0.0;2.0;6.0;0.0;0.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;0
26;1.0;1.0;1.0;0.0;0.0;1;6;4;1;5.8625;0;1;1.1;93.994;-36.4;0
24;0.0;2.0;6.0;2.0;2.0;0;4;3;1;5.8625;2;0;-2.9;92.963;-40.8;0
34;0.0;1.0;1.0;2.0;2.0;0;7;4;2;5.8625;0;1;-0.1;93.2;-42.0;0
59;0.0;1.0;6.0;0.0;0.0;1;4;2;1;5.8625;0;1;1.4;94.465;-41.8;1
32;4.0;0.0;6.0;0.0;0.0;0;6;3;3;5.8625;0;1;-1.8;92.893;-46.2;0
27;6.0;2.0;6.0;2.0;2.0;1;4;4;1;5.8625;0;1;1.4;94.465;-41.8;0
39;3.0;1.0;0.0;2.0;0.0;0;1;2;6;5.8625;0;1;1.4;93.444;-36.1;0
29;1.0;1.0;5.0;0.0;0.0;1;6;4;8;5.8625;0;1;-1.8;92.893;-46.2;0
42;9.0;2.0;6.0;2.0;2.0;0;1;4;8;5.8625;0;1;1.4;93.444;-36.1;0
60;4.0;1.0;6.0;0.0;0.0;0;3;1;1;5.8625;0;1;1.4;93.918;-42.7;0
30;9.0;2.0;6.0;0.0;2.0;0;1;0;2;5.8625;0;1;1.4;93.444;-36.1;0
38;4.0;1.0;6.0;2.0;0.0;0;6;4;3;5.8625;0;1;-1.8;92.893;-46.2;0
