age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
35;9;2;5;0;2;0;0;6;2;141;1;NaN;0;1;-1.8;92.893;-46.2;1.327;5099.1;0
45;1;0;1;NaN;2;0;0;6;2;219;1;NaN;0;1;-1.8;92.893;-46.2;1.327;5099.1;0
34;3;2;6;0;0;0;1;4;2;267;2;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
42;0;1;2;0;0;0;1;0;1;406;3;NaN;1;0;-1.8;93.075;-47.1;1.405;5099.1;0
36;6;1;2;0;2;2;0;7;2;151;3;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;0
44;0;1;3;0;0;0;1;6;4;228;3;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
50;0;0;6;0;2;0;0;1;3;73;2;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
36;0;1;6;0;2;0;0;9;0;355;1;NaN;0;1;-3.4;92.379;-29.8;0.773;5017.5;0
27;9;1;5;0;0;0;0;3;2;102;9;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
40;4;1;NaN;0;0;0;1;6;0;97;3;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
25;9;2;6;0;2;2;1;4;1;35;6;NaN;0;1;1.4;94.465;-41.8;4.96;5228.1;0
29;4;1;6;0;2;2;0;1;3;116;2;NaN;0;1;1.4;93.444;-36.1;4.966;5228.1;0
44;0;1;3;0;0;0;1;6;4;83;3;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
57;1;1;NaN;NaN;2;0;1;6;3;473;2;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
30;0;2;3;0;2;0;0;3;4;605;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
37;6;1;6;0;2;2;0;1;4;585;2;NaN;0;1;1.4;93.444;-36.1;4.967;5228.1;0
57;9;1;2;0;0;0;0;3;3;94;1;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
32;9;1;5;0;2;0;0;3;2;255;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;1
54;0;1;5;0;0;0;0;7;3;1868;2;10;1;2;-1.1;94.767;-50.8;1.035;4963.6;1
58;1;1;2;0;2;0;0;1;1;846;1;NaN;0;1;1.4;93.444;-36.1;4.97;5228.1;1
29;0;2;6;NaN;2;0;0;1;3;158;5;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
60;7;1;3;NaN;0;0;0;1;3;73;1;NaN;0;1;1.4;93.444;-36.1;4.966;5228.1;0
27;10;2;6;0;0;0;1;4;4;404;2;NaN;0;1;1.4;94.465;-41.8;4.864;5228.1;0
30;10;1;3;0;2;0;0;3;3;383;3;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
42;1;1;0;0;0;0;1;6;4;51;1;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
48;3;1;3;0;0;0;1;4;3;87;1;NaN;0;1;1.4;94.465;-41.8;4.864;5228.1;0
35;0;2;6;0;0;0;0;1;1;167;2;NaN;0;1;1.4;93.444;-36.1;4.97;5228.1;0
46;1;1;1;NaN;2;2;1;6;1;440;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
57;5;NaN;0;0;0;0;1;6;3;673;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
30;7;1;3;0;0;0;1;4;1;151;3;NaN;0;1;1.4;94.465;-41.8;4.865;5228.1;0
28;9;2;3;0;2;2;0;0;2;48;4;NaN;1;0;-1.8;93.075;-47.1;1.41;5099.1;0
34;7;1;3;NaN;2;0;1;6;3;309;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
42;1;1;0;NaN;0;0;1;4;2;236;1;NaN;0;1;1.4;94.465;-41.8;4.958;5228.1;0
30;0;2;6;0;2;0;0;7;3;288;1;NaN;0;1;-0.1;93.2;-42;4.153;5195.8;0
27;8;2;2;0;2;0;0;1;4;111;1;NaN;0;1;-1.7;94.027;-38.3;0.9;4991.6;0
23;2;1;6;0;2;0;0;1;2;87;1;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
43;1;1;0;NaN;2;0;1;6;3;193;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
59;4;1;0;NaN;2;2;1;6;3;318;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
31;6;2;6;0;0;0;0;1;1;209;1;NaN;2;0;-1.7;94.027;-38.3;0.898;4991.6;0
43;6;1;2;0;0;0;1;6;4;173;2;NaN;0;1;1.1;93.994;-36.4;4.858;5191;0
52;9;1;3;0;2;0;1;6;1;503;2;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
26;3;2;3;NaN;2;2;1;3;2;127;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
24;1;1;2;0;2;2;1;6;0;101;6;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
35;1;2;1;0;0;0;0;7;2;370;1;NaN;1;0;-0.1;93.2;-42;4.076;5195.8;0
59;9;1;5;0;0;0;0;4;2;1207;4;NaN;1;0;-1.7;94.055;-39.8;0.742;4991.6;1
28;1;1;1;NaN;0;0;1;6;2;262;1;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
37;1;2;2;0;0;0;1;6;4;211;2;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
46;0;1;5;0;0;0;0;0;0;609;1;NaN;1;0;-1.8;93.075;-47.1;1.405;5099.1;0
26;9;2;6;0;2;0;0;3;0;806;3;6;2;2;-1.7;94.215;-40.3;0.861;4991.6;1
40;4;1;6;0;2;0;0;1;2;77;6;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
56;1;1;0;NaN;2;0;0;3;3;335;2;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
40;4;1;6;0;2;0;0;6;3;459;1;NaN;0;1;-1.8;92.893;-46.2;1.344;5099.1;0
29;0;2;6;0;2;2;1;6;4;266;2;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
28;1;2;2;0;2;0;0;6;2;225;1;NaN;1;0;-1.8;92.893;-46.2;1.266;5099.1;0
48;9;2;NaN;NaN;0;0;1;6;2;257;7;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
28;10;2;6;0;2;0;0;6;1;434;1;NaN;0;1;-1.8;92.893;-46.2;1.244;5099.1;0
33;9;1;5;0;0;0;1;6;2;191;4;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
56;2;1;6;0;2;2;1;4;2;82;1;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
57;5;1;2;0;0;0;0;1;3;388;4;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;1
24;0;2;3;NaN;2;0;1;3;2;15;1;NaN;0;1;1.4;93.918;-42.7;4.958;5228.1;0
39;6;1;6;0;0;0;1;6;4;17;2;NaN;0;1;1.1;93.994;-36.4;4.858;5191;0
40;1;1;NaN;0;2;2;1;6;1;155;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
54;1;0;NaN;NaN;2;0;1;4;2;339;3;NaN;0;1;1.4;94.465;-41.8;4.958;5228.1;0
25;0;2;6;0;0;0;1;4;4;188;2;NaN;0;1;1.4;94.465;-41.8;4.864;5228.1;0
36;1;1;2;NaN;0;0;0;6;4;951;3;NaN;1;0;-1.8;92.893;-46.2;1.281;5099.1;1
48;0;1;6;0;2;0;0;7;4;288;1;NaN;0;1;-0.1;93.2;-42;4.12;5195.8;0
32;0;2;6;0;2;0;0;1;2;206;1;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
48;0;1;6;0;2;2;0;3;0;154;2;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
30;9;1;6;NaN;2;0;1;6;4;72;3;NaN;0;1;1.1;93.994;-36.4;4.858;5191;0
41;0;0;3;0;0;0;1;6;3;293;2;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
54;5;0;0;NaN;2;0;0;3;3;141;1;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
29;0;2;6;0;2;0;0;5;1;215;1;NaN;0;1;-1.8;93.369;-34.8;0.639;5008.7;1
28;1;2;3;0;2;0;1;4;1;102;2;NaN;0;1;1.4;94.465;-41.8;4.865;5228.1;0
30;0;1;6;0;0;0;1;6;3;178;2;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
54;0;1;6;0;2;0;1;6;2;461;3;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
33;2;1;2;NaN;0;0;1;6;3;82;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
38;1;1;2;0;0;0;0;6;4;204;1;11;1;2;-1.8;92.893;-46.2;1.281;5099.1;0
46;3;0;1;0;2;0;1;4;3;143;8;NaN;0;1;1.4;94.465;-41.8;4.864;5228.1;0
38;0;0;6;0;0;0;1;4;0;50;3;NaN;0;1;1.4;94.465;-41.8;4.959;5228.1;0
38;7;1;3;0;0;0;0;3;2;81;1;NaN;0;1;1.4;93.918;-42.7;4.968;5228.1;0
33;1;1;3;0;2;0;1;6;4;233;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
25;0;1;6;0;0;0;1;6;0;56;1;NaN;0;1;1.1;93.994;-36.4;4.864;5191;0
29;0;2;6;NaN;2;0;0;6;0;104;10;NaN;0;1;-1.8;92.893;-46.2;1.25;5099.1;0
60;9;1;5;NaN;0;0;1;3;3;55;15;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
57;7;1;3;0;2;0;0;6;1;126;2;NaN;0;1;-1.8;92.893;-46.2;1.244;5099.1;0
36;0;2;6;0;0;0;0;1;4;142;1;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
54;0;1;6;0;0;0;0;3;2;9;5;NaN;0;1;1.4;93.918;-42.7;4.968;5228.1;0
25;6;2;6;0;0;0;1;6;3;247;3;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
41;2;1;6;0;0;0;1;6;4;130;4;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
54;4;1;6;0;2;0;0;0;3;336;1;NaN;0;1;-1.8;93.075;-47.1;1.405;5099.1;0
39;1;0;1;NaN;0;0;0;6;4;101;1;NaN;0;1;-1.8;92.893;-46.2;1.281;5099.1;0
55;2;0;6;NaN;0;0;0;6;0;56;1;NaN;1;0;-1.8;92.893;-46.2;1.313;5099.1;0
40;0;1;3;0;0;0;1;6;1;160;3;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
43;10;1;6;NaN;2;0;1;6;3;424;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
81;5;1;0;0;0;0;0;6;1;617;2;NaN;0;1;-1.8;92.893;-46.2;1.354;5099.1;1
43;9;0;5;0;2;0;0;6;1;143;1;NaN;0;1;-1.8;92.893;-46.2;1.264;5099.1;0
34;0;1;3;0;2;0;0;4;4;238;1;6;2;2;-1.7;94.055;-39.8;0.704;4991.6;1
42;9;1;3;0;2;0;0;1;3;188;1;NaN;0;1;1.4;93.444;-36.1;4.968;5228.1;0
30;7;1;1;0;0;0;0;7;3;154;2;NaN;0;1;-0.1;93.2;-42;4.153;5195.8;0
24;7;2;2;NaN;0;2;1;4;1;222;2;NaN;0;1;1.4;94.465;-41.8;4.865;5228.1;0
51;NaN;1;NaN;NaN;2;0;0;1;0;10;5;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
42;1;1;2;0;0;0;0;6;3;632;5;10;1;2;-1.8;92.893;-46.2;1.344;5099.1;0
51;6;1;0;NaN;0;2;1;6;4;91;7;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
38;1;1;3;NaN;0;0;0;3;1;90;3;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
45;1;1;0;NaN;2;2;0;1;1;187;1;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
51;0;0;6;NaN;0;0;1;1;0;86;1;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
44;0;1;6;NaN;0;0;1;6;0;165;6;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
52;9;1;2;0;2;0;0;7;0;102;1;NaN;0;1;-0.1;93.2;-42;4.021;5195.8;0
49;0;1;6;0;2;0;1;6;1;212;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
49;9;1;5;0;2;0;1;6;3;57;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
52;NaN;1;1;0;0;0;1;6;0;54;4;NaN;0;1;1.1;93.994;-36.4;4.864;5191;0
32;2;1;6;0;0;0;0;7;2;73;4;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;0
27;7;1;3;0;0;0;0;3;2;184;3;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
44;0;0;3;0;2;0;0;6;3;173;8;NaN;1;0;-1.8;92.893;-46.2;1.291;5099.1;0
33;0;2;6;0;0;0;0;6;4;6;7;NaN;0;1;-1.8;92.893;-46.2;1.281;5099.1;0
30;7;1;2;0;0;0;0;3;3;70;2;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
32;0;2;6;0;2;0;0;3;2;96;1;NaN;0;1;1.4;93.918;-42.7;4.958;5228.1;0
36;1;1;5;NaN;2;2;1;4;3;102;3;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
49;10;1;3;0;2;0;0;3;4;98;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
48;7;2;0;NaN;2;2;0;6;2;106;2;NaN;0;1;-1.8;92.893;-46.2;1.266;5099.1;0
48;9;1;5;0;2;0;0;1;0;336;8;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;1
42;1;1;0;0;0;0;1;6;4;456;2;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
28;0;1;3;0;2;0;0;6;4;293;3;NaN;0;1;-1.8;92.893;-46.2;1.334;5099.1;0
52;4;1;6;NaN;2;2;0;1;2;118;1;NaN;0;1;1.4;93.444;-36.1;4.968;5228.1;0
23;4;2;6;0;2;0;0;3;3;314;2;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
36;1;1;1;0;2;0;1;6;4;167;1;NaN;0;1;1.1;93.994;-36.4;4.858;5191;0
43;0;0;6;NaN;0;0;0;1;3;111;2;NaN;0;1;1.4;93.444;-36.1;4.966;5228.1;0
31;7;0;3;NaN;2;0;0;6;2;236;1;NaN;0;1;-1.8;92.893;-46.2;1.327;5099.1;0
49;10;1;0;0;2;0;0;1;4;155;2;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
36;1;1;2;0;2;0;0;3;1;80;3;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
47;4;0;0;0;0;0;1;6;0;241;2;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
31;9;2;5;0;NaN;NaN;0;1;1;202;7;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
46;2;1;5;NaN;0;0;1;4;1;88;1;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
54;1;1;2;NaN;2;0;0;1;3;439;3;NaN;0;1;1.4;93.444;-36.1;4.966;5228.1;0
35;0;1;6;0;0;0;0;6;2;322;3;NaN;0;1;-1.8;92.893;-46.2;1.27;5099.1;0
37;0;0;3;0;0;0;1;6;2;51;10;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
44;1;1;2;NaN;2;0;1;4;1;147;1;NaN;0;1;1.4;94.465;-41.8;4.865;5228.1;0
30;10;1;3;0;0;0;0;6;1;417;1;3;1;2;-1.8;92.893;-46.2;1.354;5099.1;1
33;0;2;3;0;2;0;0;3;3;498;5;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
57;7;0;NaN;0;0;0;0;6;0;405;3;NaN;0;1;-1.8;92.893;-46.2;1.313;5099.1;0
39;0;2;NaN;0;0;2;1;6;0;219;4;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
43;10;1;0;0;0;0;0;6;4;117;2;NaN;0;1;-1.8;92.893;-46.2;1.334;5099.1;0
32;7;1;3;0;NaN;NaN;1;6;1;72;2;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
29;9;2;6;0;0;0;0;6;1;68;2;NaN;0;1;-1.8;92.893;-46.2;1.244;5099.1;0
35;0;0;3;0;2;2;1;6;1;82;2;NaN;1;0;-1.8;92.893;-46.2;1.299;5099.1;0
47;0;1;3;0;0;0;0;6;4;99;2;NaN;0;1;-1.8;92.893;-46.2;1.27;5099.1;0
37;4;1;6;0;2;0;0;7;2;252;1;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;0
35;9;2;6;NaN;0;0;0;0;1;712;1;NaN;0;1;-1.8;93.075;-47.1;1.405;5099.1;0
37;6;1;2;0;2;2;0;3;2;171;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
36;9;1;3;NaN;2;0;0;1;4;112;2;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
50;0;1;2;0;0;0;0;1;2;84;1;NaN;0;1;1.4;93.444;-36.1;4.968;5228.1;0
30;0;2;6;0;0;0;0;1;1;135;1;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
33;1;1;2;0;2;0;0;3;3;132;1;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
37;0;2;3;0;0;2;0;3;3;223;6;NaN;0;1;1.4;93.918;-42.7;4.961;5228.1;0
45;6;0;6;0;0;2;0;6;0;133;1;NaN;0;1;-1.8;92.893;-46.2;1.25;5099.1;0
30;0;2;6;0;0;0;0;7;0;258;2;NaN;1;0;-0.1;93.2;-42;4.021;5195.8;0
51;4;0;6;0;0;0;0;6;4;345;2;NaN;0;1;-1.8;92.893;-46.2;1.334;5099.1;0
49;6;2;2;0;0;0;1;6;1;58;10;NaN;0;1;1.1;93.994;-36.4;4.858;5191;0
31;9;2;6;0;2;0;0;1;2;958;5;NaN;0;1;1.4;93.444;-36.1;4.962;5228.1;0
40;0;2;6;0;2;0;0;3;0;250;1;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
41;9;1;5;0;0;2;0;1;2;898;2;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
58;5;1;0;0;2;0;0;0;2;185;1;2;1;2;-1.8;93.075;-47.1;1.365;5099.1;0
49;1;1;0;NaN;2;0;1;6;2;282;1;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
39;9;0;5;0;2;0;1;6;0;135;1;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
48;9;1;1;0;0;2;1;6;3;175;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
50;2;1;0;NaN;0;0;0;3;2;235;2;NaN;0;1;1.4;93.918;-42.7;4.958;5228.1;0
54;1;1;NaN;0;2;0;0;1;4;99;3;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
38;1;1;NaN;NaN;0;2;1;6;4;181;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
51;1;1;0;0;0;0;0;1;3;132;2;NaN;0;1;1.4;93.444;-36.1;4.968;5228.1;0
36;0;2;6;NaN;0;0;1;6;4;117;4;NaN;0;1;1.1;93.994;-36.4;4.859;5191;0
35;1;1;1;0;2;0;0;7;3;372;2;NaN;0;1;-0.1;93.2;-42;4.153;5195.8;0
44;0;1;3;0;0;0;0;1;1;126;1;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
43;1;1;0;0;0;2;0;6;4;69;1;NaN;1;0;-1.8;92.893;-46.2;1.281;5099.1;0
30;9;2;6;0;0;0;0;1;2;183;7;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
41;9;0;0;0;2;0;1;6;3;270;1;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
27;4;2;6;0;2;0;1;6;3;134;2;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
45;1;1;3;0;2;2;0;7;1;449;2;5;3;2;-1.1;94.767;-50.8;1.05;4963.6;1
26;0;2;3;0;2;0;1;6;0;160;3;NaN;0;1;1.1;93.994;-36.4;4.864;5191;0
36;9;1;5;0;NaN;NaN;1;6;3;155;2;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
24;8;2;3;0;0;0;0;3;4;115;1;NaN;1;0;-2.9;92.469;-33.6;1.029;5076.2;0
46;4;1;6;0;2;0;0;7;2;205;6;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;0
61;1;1;1;0;2;2;0;6;0;403;1;3;2;2;-1.8;93.876;-40;0.695;5008.7;1
50;0;0;2;0;0;0;1;6;0;145;4;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
49;9;1;5;NaN;2;0;1;6;3;82;9;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
55;0;1;0;0;2;0;0;0;0;548;1;NaN;1;0;-1.8;93.075;-47.1;1.405;5099.1;0
54;1;1;0;0;2;0;0;1;2;109;2;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
40;1;0;2;0;2;0;0;3;4;207;3;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
58;1;1;0;NaN;2;2;0;6;4;173;1;NaN;0;1;-1.8;92.893;-46.2;1.281;5099.1;0
58;2;1;6;0;0;0;1;3;4;175;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
36;0;2;6;0;2;0;0;1;2;379;1;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
30;0;2;6;0;2;0;0;1;4;105;1;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
45;0;2;6;0;2;0;0;3;2;544;1;NaN;0;1;1.4;93.918;-42.7;4.958;5228.1;0
40;4;1;6;0;2;0;0;7;0;401;1;NaN;1;0;-0.1;93.2;-42;4.021;5195.8;0
42;6;1;6;0;0;0;0;3;1;84;2;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
43;1;1;NaN;0;2;0;0;6;3;128;7;NaN;0;1;-1.8;92.893;-46.2;1.291;5099.1;0
24;8;2;3;NaN;0;0;0;3;3;86;1;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
49;4;1;6;0;0;0;0;3;1;549;3;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
55;10;1;0;0;2;0;1;9;3;6;1;NaN;0;1;-1.1;94.199;-37.5;0.879;4963.6;0
49;0;1;3;0;2;0;0;1;0;183;1;NaN;0;1;1.4;93.444;-36.1;4.966;5228.1;0
48;1;1;0;0;0;2;1;4;3;291;1;NaN;0;1;1.4;94.465;-41.8;4.864;5228.1;0
49;0;1;3;0;0;0;0;1;0;151;1;NaN;0;1;1.4;93.444;-36.1;4.966;5228.1;0
40;1;1;3;NaN;2;0;1;6;1;98;1;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
35;7;1;3;0;0;0;0;6;0;301;2;NaN;0;1;-1.8;92.893;-46.2;1.313;5099.1;0
32;0;2;5;0;2;0;1;6;1;16;11;NaN;0;1;1.1;93.994;-36.4;4.857;5191;0
67;3;0;5;0;2;0;0;7;1;655;2;5;5;2;-1.1;94.767;-50.8;1.039;4963.6;1
41;9;1;6;0;2;2;0;6;0;170;4;NaN;0;1;-1.8;92.893;-46.2;1.313;5099.1;0
73;5;1;6;0;2;0;0;5;0;179;1;NaN;0;1;-1.8;92.843;-50;1.531;5099.1;1
32;4;2;0;0;0;0;1;6;1;73;7;NaN;0;1;1.1;93.994;-36.4;4.858;5191;0
33;4;1;6;0;2;0;0;1;4;113;3;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
36;9;1;5;0;2;0;1;6;4;86;4;NaN;0;1;-1.8;92.893;-46.2;1.27;5099.1;0
40;9;1;5;0;2;0;0;7;2;180;1;NaN;1;0;-0.1;93.2;-42;4.076;5195.8;0
25;1;2;2;0;2;2;0;3;2;212;2;NaN;0;1;1.4;93.918;-42.7;4.962;5228.1;0
60;2;1;NaN;0;0;0;0;1;2;130;2;NaN;0;1;-2.9;92.201;-31.4;0.883;5076.2;0
45;4;1;6;0;2;0;0;3;2;391;1;NaN;0;1;1.4;93.918;-42.7;4.968;5228.1;0
33;9;1;6;0;0;0;1;7;4;91;2;NaN;0;1;-0.1;93.2;-42;4.12;5195.8;0
31;0;1;6;0;2;0;0;1;2;280;7;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
48;6;1;6;NaN;2;0;1;6;2;750;2;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
42;7;1;6;0;2;0;0;0;1;257;1;NaN;0;1;-1.8;93.075;-47.1;1.405;5099.1;0
40;4;1;6;0;0;2;0;1;3;454;3;NaN;0;1;1.4;93.444;-36.1;4.966;5228.1;0
30;9;1;6;0;0;0;0;4;0;171;1;7;1;2;-1.7;94.055;-39.8;0.748;4991.6;0
41;1;1;0;NaN;0;0;1;4;4;38;1;NaN;0;1;1.4;94.465;-41.8;4.864;5228.1;0
36;3;1;0;0;NaN;NaN;0;1;3;23;14;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
41;4;0;1;0;0;0;0;7;2;268;1;NaN;0;1;-0.1;93.2;-42;4.076;5195.8;0
60;NaN;1;6;0;0;2;1;6;2;112;1;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
32;7;2;3;0;NaN;NaN;0;6;4;363;1;NaN;1;0;-1.8;92.893;-46.2;1.281;5099.1;0
44;6;2;5;0;2;0;0;6;1;775;5;NaN;1;0;-1.8;92.893;-46.2;1.354;5099.1;1
25;7;1;3;0;2;0;0;3;0;164;1;NaN;0;1;1.4;93.918;-42.7;4.957;5228.1;0
30;1;1;2;0;0;0;0;3;4;988;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;1
25;0;1;6;0;2;0;1;4;0;109;1;NaN;0;1;1.4;94.465;-41.8;4.967;5228.1;0
31;9;0;6;0;2;0;0;1;2;132;1;NaN;0;1;1.4;93.444;-36.1;4.963;5228.1;0
44;1;1;0;0;NaN;NaN;1;4;2;471;3;NaN;0;1;1.4;94.465;-41.8;4.866;5228.1;0
29;9;2;6;0;0;0;0;3;4;259;1;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
47;0;1;6;0;0;0;1;6;2;42;1;NaN;0;1;1.1;93.994;-36.4;4.855;5191;0
18;8;2;NaN;0;0;0;0;9;2;385;1;3;1;2;-3.4;92.379;-29.8;0.809;5017.5;1
25;0;1;3;0;0;2;1;6;3;125;4;NaN;0;1;1.1;93.994;-36.4;4.856;5191;0
29;9;1;5;0;0;0;1;6;0;886;3;NaN;0;1;1.1;93.994;-36.4;4.864;5191;1
53;NaN;1;NaN;NaN;0;0;0;1;1;51;4;NaN;0;1;1.4;93.444;-36.1;4.965;5228.1;0
36;6;1;2;NaN;0;0;0;1;2;406;1;NaN;0;1;1.4;93.444;-36.1;4.964;5228.1;0
45;1;2;2;0;0;0;1;4;1;185;1;NaN;0;1;1.4;94.465;-41.8;4.865;5228.1;0
31;9;2;6;0;0;0;1;8;2;154;1;NaN;0;1;-0.1;93.798;-40.4;4.794;5195.8;1
54;0;1;NaN;NaN;0;0;1;4;0;34;16;NaN;0;1;1.4;94.465;-41.8;4.967;5228.1;0
51;1;1;0;NaN;2;0;1;4;3;334;2;NaN;0;1;1.4;94.465;-41.8;4.961;5228.1;0
44;2;1;0;0;2;0;0;6;3;955;2;NaN;0;1;-1.8;92.893;-46.2;1.344;5099.1;1
24;1;2;2;0;2;0;0;3;0;545;2;NaN;0;1;1.4;93.918;-42.7;4.963;5228.1;0
40;0;1;6;0;2;0;0;1;3;124;1;NaN;0;1;1.4;93.444;-36.1;4.966;5228.1;0
39;7;1;0;0;0;0;1;6;2;126;2;NaN;0;1;1.1;93.994;-36.4;4.86;5191;0
44;1;1;0;NaN;0;0;0;6;3;659;1;NaN;1;0;-1.8;92.893;-46.2;1.344;5099.1;0
